player_id,full_name,nhl_player_id,team_code,season,position,age,ppg,toi_per_game,games_played,fetch_date
473,Tyler Kleven,8482095,OTT,20252026,D,24,0.2571,17.35,70,2026-08-07
474,Nikolas Matinpalo,8484321,OTT,20232024,D,25,0.0,7.0,4,2026-08-07
474,Nikolas Matinpalo,8484321,OTT,20242025,D,26,0.0976,12.617,41,2026-08-07
474,Nikolas Matinpalo,8484321,OTT,20252026,D,27,0.1,15.633,50,2026-08-07
475,Jake Sanderson,8482105,OTT,20232024,D,21,0.481,23.217,79,2026-08-07
475,Jake Sanderson,8482105,OTT,20242025,D,22,0.7125,24.45,80,2026-08-07
475,Jake Sanderson,8482105,OTT,20252026,D,23,0.806,24.833,67,2026-08-07
476,Jordan Spence,8481606,OTT,20232024,D,22,0.338,14.433,71,2026-08-07
476,Jordan Spence,8481606,OTT,20242025,D,23,0.3544,16.783,79,2026-08-07
476,Jordan Spence,8481606,OTT,20252026,D,24,0.4247,18.733,73,2026-08-07
477,Lassi Thomson,8481575,OTT,20232024,D,23,,,,2026-08-07
477,Lassi Thomson,8481575,OTT,20242025,D,24,,,,2026-08-07
477,Lassi Thomson,8481575,OTT,20252026,D,25,0.2727,13.75,11,2026-08-07
478,Carter Yakemchuk,8484759,OTT,20232024,D,18,,,,2026-08-07
478,Carter Yakemchuk,8484759,OTT,20242025,D,19,,,,2026-08-07
478,Carter Yakemchuk,8484759,OTT,20252026,D,20,0.5,14.533,4,2026-08-07
479,Artem Zub,8482245,OTT,20232024,D,28,0.3623,21.017,69,2026-08-07
479,Artem Zub,8482245,OTT,20242025,D,29,0.2321,20.633,56,2026-08-07
479,Artem Zub,8482245,OTT,20252026,D,30,0.3704,20.8,81,2026-08-07
480,Rodrigo Abols,8479022,PHI,20232024,C,28,,,,2026-08-07
480,Rodrigo Abols,8479022,PHI,20242025,C,29,0.2273,9.183,22,2026-08-07
480,Rodrigo Abols,8479022,PHI,20252026,C,30,0.2381,10.5,42,2026-08-07
481,Denver Barkey,8484142,PHI,20232024,C,18,,,,2026-08-07
481,Denver Barkey,8484142,PHI,20242025,C,19,,,,2026-08-07
481,Denver Barkey,8484142,PHI,20252026,C,20,0.3953,13.4,43,2026-08-07
482,Alex Bump,8483731,PHI,20232024,L,20,,,,2026-08-07
482,Alex Bump,8483731,PHI,20242025,L,21,,,,2026-08-07
482,Alex Bump,8483731,PHI,20252026,L,22,0.5294,12.633,17,2026-08-07
483,Noah Cates,8480220,PHI,20232024,L,24,0.3051,13.8,59,2026-08-07
483,Noah Cates,8480220,PHI,20242025,L,25,0.4744,15.883,78,2026-08-07
483,Noah Cates,8480220,PHI,20252026,L,26,0.5732,16.25,82,2026-08-07
484,Sean Couturier,8476461,PHI,20232024,C,31,0.5135,17.817,74,2026-08-07
484,Sean Couturier,8476461,PHI,20242025,C,32,0.5696,17.3,79,2026-08-07
484,Sean Couturier,8476461,PHI,20252026,C,33,0.4615,16.65,78,2026-08-07
485,Christian Dvorak,8477989,PHI,20232024,C,27,0.3,15.533,30,2026-08-07
485,Christian Dvorak,8477989,PHI,20242025,C,28,0.4024,15.25,82,2026-08-07
485,Christian Dvorak,8477989,PHI,20252026,C,29,0.6375,18.467,80,2026-08-07
486,Tyson Foerster,8482159,PHI,20232024,R,22,0.4286,17.267,77,2026-08-07
486,Tyson Foerster,8482159,PHI,20242025,R,23,0.5309,16.867,81,2026-08-07
486,Tyson Foerster,8482159,PHI,20252026,R,24,0.5862,17.3,29,2026-08-07
487,Jacob Gaucher,8481848,PHI,20232024,C,22,,,,2026-08-07
487,Jacob Gaucher,8481848,PHI,20242025,C,23,0.0,7.35,4,2026-08-07
487,Jacob Gaucher,8481848,PHI,20252026,C,24,0.0,8.817,4,2026-08-07
488,Luke Glendening,8476822,PHI,20232024,C,34,0.1358,11.617,81,2026-08-07
488,Luke Glendening,8476822,PHI,20242025,C,35,0.0909,10.783,77,2026-08-07
488,Luke Glendening,8476822,PHI,20252026,C,36,0.1286,10.539,70,2026-08-07
489,Nikita Grebenkin,8483733,PHI,20232024,R,20,,,,2026-08-07
489,Nikita Grebenkin,8483733,PHI,20242025,R,21,0.0,8.75,7,2026-08-07
489,Nikita Grebenkin,8483733,PHI,20252026,R,22,0.2545,11.283,55,2026-08-07
490,Carl Grundstrom,8479336,PHI,20232024,R,26,0.24,10.933,50,2026-08-07
490,Carl Grundstrom,8479336,PHI,20242025,R,27,0.1607,9.6,56,2026-08-07
490,Carl Grundstrom,8479336,PHI,20252026,R,28,0.2766,11.85,47,2026-08-07
491,Garnet Hathaway,8477903,PHI,20232024,R,32,0.2073,12.483,82,2026-08-07
491,Garnet Hathaway,8477903,PHI,20242025,R,33,0.3134,11.867,67,2026-08-07
491,Garnet Hathaway,8477903,PHI,20252026,R,34,0.0455,10.4,66,2026-08-07
492,Travis Konecny,8478439,PHI,20232024,R,26,0.8947,19.833,76,2026-08-07
492,Travis Konecny,8478439,PHI,20242025,R,27,0.9268,20.6,82,2026-08-07
492,Travis Konecny,8478439,PHI,20252026,R,28,0.8831,19.083,77,2026-08-07
493,Jett Luchanko,8484779,PHI,20232024,C,17,,,,2026-08-07
493,Jett Luchanko,8484779,PHI,20242025,C,18,0.0,14.05,4,2026-08-07
493,Jett Luchanko,8484779,PHI,20252026,C,19,0.0,8.967,4,2026-08-07
494,Porter Martone,8485406,PHI,20232024,R,17,,,,2026-08-07
494,Porter Martone,8485406,PHI,20242025,R,18,,,,2026-08-07
494,Porter Martone,8485406,PHI,20252026,R,19,1.1111,17.033,9,2026-08-07
495,Matvei Michkov,8484387,PHI,20232024,R,19,,,,2026-08-07
495,Matvei Michkov,8484387,PHI,20242025,R,20,0.7875,16.683,80,2026-08-07
495,Matvei Michkov,8484387,PHI,20252026,R,21,0.6296,14.833,81,2026-08-07
496,Owen Tippett,8480015,PHI,20232024,R,24,0.6795,16.583,78,2026-08-07
496,Owen Tippett,8480015,PHI,20242025,R,25,0.5584,16.0,77,2026-08-07
496,Owen Tippett,8480015,PHI,20252026,R,26,0.6296,16.85,81,2026-08-07
497,Garrett Wilson,8475253,PHI,20232024,L,32,,,,2026-08-07
497,Garrett Wilson,8475253,PHI,20242025,L,33,,,,2026-08-07
497,Garrett Wilson,8475253,PHI,20252026,L,34,0.0,8.683,3,2026-08-07
498,Trevor Zegras,8481533,PHI,20232024,C,22,0.4839,17.083,31,2026-08-07
498,Trevor Zegras,8481533,PHI,20242025,C,23,0.5614,17.033,57,2026-08-07
498,Trevor Zegras,8481533,PHI,20252026,C,24,0.8272,18.717,81,2026-08-07
499,Emil Andrae,8482126,PHI,20232024,D,21,0.0,13.0,4,2026-08-07
499,Emil Andrae,8482126,PHI,20242025,D,22,0.1667,17.35,42,2026-08-07
499,Emil Andrae,8482126,PHI,20252026,D,23,0.2131,15.333,61,2026-08-07
501,Oliver Bonk,8484148,PHI,20232024,D,19,,,,2026-08-07
501,Oliver Bonk,8484148,PHI,20242025,D,20,,,,2026-08-07
501,Oliver Bonk,8484148,PHI,20252026,D,21,2.0,16.467,1,2026-08-07
502,Jamie Drysdale,8482142,PHI,20232024,D,21,0.2941,19.619,34,2026-08-07
502,Jamie Drysdale,8482142,PHI,20242025,D,22,0.2857,19.917,70,2026-08-07
502,Jamie Drysdale,8482142,PHI,20252026,D,23,0.4103,21.55,78,2026-08-07
503,Helge Grans,8482169,PHI,20232024,D,21,,,,2026-08-07
503,Helge Grans,8482169,PHI,20242025,D,22,0.1667,14.467,6,2026-08-07
503,Helge Grans,8482169,PHI,20252026,D,23,,,,2026-08-07
504,David Jiricek,8483460,PHI,20232024,D,20,0.2326,14.6,43,2026-08-07
504,David Jiricek,8483460,PHI,20242025,D,21,0.25,12.117,12,2026-08-07
504,David Jiricek,8483460,PHI,20252026,D,22,0.0,12.021,26,2026-08-07
505,Noah Juulsen,8478454,PHI,20232024,D,26,0.1296,14.9,54,2026-08-07
505,Noah Juulsen,8478454,PHI,20242025,D,27,0.0,16.283,35,2026-08-07
505,Noah Juulsen,8478454,PHI,20252026,D,28,0.1923,13.817,52,2026-08-07
506,Hunter McDonald,8483760,PHI,20232024,D,21,,,,2026-08-07
506,Hunter McDonald,8483760,PHI,20242025,D,22,,,,2026-08-07
506,Hunter McDonald,8483760,PHI,20252026,D,23,1.0,15.183,1,2026-08-07
507,Rasmus Ristolainen,8477499,PHI,20232024,D,29,0.129,16.683,31,2026-08-07
507,Rasmus Ristolainen,8477499,PHI,20242025,D,30,0.3016,20.517,63,2026-08-07
507,Rasmus Ristolainen,8477499,PHI,20252026,D,31,0.3182,21.383,44,2026-08-07
508,Travis Sanheim,8477948,PHI,20232024,D,27,0.5432,23.8,81,2026-08-07
508,Travis Sanheim,8477948,PHI,20242025,D,28,0.3659,24.5,82,2026-08-07
508,Travis Sanheim,8477948,PHI,20252026,D,29,0.4568,24.217,81,2026-08-07
509,Nick Seeler,8476372,PHI,20232024,D,30,0.1831,16.95,71,2026-08-07
509,Nick Seeler,8476372,PHI,20242025,D,31,0.2597,17.283,77,2026-08-07
509,Nick Seeler,8476372,PHI,20252026,D,32,0.125,17.683,80,2026-08-07
510,Cam York,8481546,PHI,20232024,D,23,0.3659,22.617,82,2026-08-07
510,Cam York,8481546,PHI,20242025,D,24,0.2576,20.783,66,2026-08-07
510,Cam York,8481546,PHI,20252026,D,25,0.3514,22.533,74,2026-08-07
511,Noel Acciari,8478569,PIT,20232024,C,32,0.1273,12.967,55,2026-08-07
511,Noel Acciari,8478569,PIT,20242025,C,33,0.1519,13.767,79,2026-08-07
511,Noel Acciari,8478569,PIT,20252026,C,34,0.3731,13.7,67,2026-08-07
512,Justin Brazeau,8479638,PIT,20232024,R,25,0.3684,11.117,19,2026-08-07
512,Justin Brazeau,8479638,PIT,20242025,R,26,0.2895,11.863,76,2026-08-07
512,Justin Brazeau,8479638,PIT,20252026,R,27,0.5312,12.65,64,2026-08-07
513,Egor Chinakhov,8482475,PIT,20232024,R,23,0.5472,15.167,53,2026-08-07
513,Egor Chinakhov,8482475,PIT,20242025,R,24,0.5,15.717,30,2026-08-07
513,Egor Chinakhov,8482475,PIT,20252026,R,25,0.5833,13.475,72,2026-08-07
514,Sidney Crosby,8471675,PIT,20232024,C,36,1.1463,20.083,82,2026-08-07
514,Sidney Crosby,8471675,PIT,20242025,C,37,1.1375,20.367,80,2026-08-07
514,Sidney Crosby,8471675,PIT,20252026,C,38,1.0882,19.233,68,2026-08-07
515,Connor Dewar,8480980,PIT,20232024,C,24,0.2568,11.655,74,2026-08-07
515,Connor Dewar,8480980,PIT,20242025,C,25,0.2083,11.555,48,2026-08-07
515,Connor Dewar,8480980,PIT,20252026,C,26,0.3846,13.917,78,2026-08-07
516,Filip Hallander,8480842,PIT,20232024,C,23,,,,2026-08-07
516,Filip Hallander,8480842,PIT,20242025,C,24,,,,2026-08-07
516,Filip Hallander,8480842,PIT,20252026,C,25,0.3077,13.15,13,2026-08-07
517,Kevin Hayes,8475763,PIT,20232024,R,31,0.3671,14.467,79,2026-08-07
517,Kevin Hayes,8475763,PIT,20242025,R,32,0.3594,12.05,64,2026-08-07
517,Kevin Hayes,8475763,PIT,20252026,R,33,0.2857,12.467,28,2026-08-07
518,Ben Kindel,8485414,PIT,20232024,C,16,,,,2026-08-07
518,Ben Kindel,8485414,PIT,20242025,C,17,,,,2026-08-07
518,Ben Kindel,8485414,PIT,20252026,C,18,0.4545,15.067,77,2026-08-07
519,Ville Koivunen,8482758,PIT,20232024,R,20,,,,2026-08-07
519,Ville Koivunen,8482758,PIT,20242025,R,21,0.875,18.117,8,2026-08-07
519,Ville Koivunen,8482758,PIT,20252026,R,22,0.1795,12.733,39,2026-08-07
520,Blake Lizotte,8481481,PIT,20232024,C,26,0.2419,11.817,62,2026-08-07
520,Blake Lizotte,8481481,PIT,20242025,C,27,0.339,12.717,59,2026-08-07
520,Blake Lizotte,8481481,PIT,20252026,C,28,0.3455,13.867,55,2026-08-07
521,Evgeni Malkin,8471215,PIT,20232024,C,37,0.8171,18.583,82,2026-08-07
521,Evgeni Malkin,8471215,PIT,20242025,C,38,0.7353,17.783,68,2026-08-07
521,Evgeni Malkin,8471215,PIT,20252026,C,39,1.0893,17.6,56,2026-08-07
522,Anthony Mantha,8477511,PIT,20232024,R,29,0.5946,14.223,74,2026-08-07
522,Anthony Mantha,8477511,PIT,20242025,R,30,0.5385,13.9,13,2026-08-07
522,Anthony Mantha,8477511,PIT,20252026,R,31,0.7901,15.183,81,2026-08-07
523,Tommy Novak,8478438,PIT,20232024,C,26,0.6338,14.2,71,2026-08-07
523,Tommy Novak,8478438,PIT,20242025,C,27,0.4074,13.225,54,2026-08-07
523,Tommy Novak,8478438,PIT,20252026,C,28,0.5122,14.283,82,2026-08-07
524,Rickard Rakell,8476483,PIT,20232024,R,30,0.5286,16.517,70,2026-08-07
524,Rickard Rakell,8476483,PIT,20242025,R,31,0.8642,19.3,81,2026-08-07
524,Rickard Rakell,8476483,PIT,20252026,R,32,0.8,18.95,60,2026-08-07
525,Bryan Rust,8475810,PIT,20232024,R,31,0.9032,19.583,62,2026-08-07
525,Bryan Rust,8475810,PIT,20242025,R,32,0.9155,19.75,71,2026-08-07
525,Bryan Rust,8475810,PIT,20252026,R,33,0.9028,19.95,72,2026-08-07
526,Elmer Soderblom,8481725,PIT,20232024,L,22,,,,2026-08-07
526,Elmer Soderblom,8481725,PIT,20242025,L,23,0.4231,13.367,26,2026-08-07
526,Elmer Soderblom,8481725,PIT,20252026,L,24,0.2203,11.113,59,2026-08-07
527,Connor Clifton,8477365,PIT,20232024,D,28,0.2278,16.55,79,2026-08-07
527,Connor Clifton,8477365,PIT,20242025,D,29,0.2192,16.05,73,2026-08-07
527,Connor Clifton,8477365,PIT,20252026,D,30,0.12,16.767,50,2026-08-07
528,Samuel Girard,8479398,PIT,20232024,D,25,0.3051,19.383,59,2026-08-07
528,Samuel Girard,8479398,PIT,20242025,D,26,0.3288,20.85,73,2026-08-07
528,Samuel Girard,8479398,PIT,20252026,D,27,0.3167,18.1,60,2026-08-07
529,Ryan Graves,8477435,PIT,20232024,D,28,0.2,18.383,70,2026-08-07
529,Ryan Graves,8477435,PIT,20242025,D,29,0.0656,14.983,61,2026-08-07
529,Ryan Graves,8477435,PIT,20252026,D,30,0.0455,15.3,22,2026-08-07
530,Erik Karlsson,8474578,PIT,20232024,D,33,0.6829,24.267,82,2026-08-07
530,Erik Karlsson,8474578,PIT,20242025,D,34,0.6463,23.233,82,2026-08-07
530,Erik Karlsson,8474578,PIT,20252026,D,35,0.88,23.6,75,2026-08-07
531,Kris Letang,8471724,PIT,20232024,D,36,0.622,24.683,82,2026-08-07
531,Kris Letang,8471724,PIT,20242025,D,37,0.4054,23.533,74,2026-08-07
531,Kris Letang,8471724,PIT,20252026,D,38,0.4595,21.683,74,2026-08-07
532,Jake Livanavage,8486169,PIT,20232024,D,19,,,,2026-08-07
532,Jake Livanavage,8486169,PIT,20242025,D,20,,,,2026-08-07
532,Jake Livanavage,8486169,PIT,20252026,D,21,0.0,25.233,1,2026-08-07
533,Ryan Shea,8478854,PIT,20232024,D,26,0.0323,12.617,31,2026-08-07
533,Ryan Shea,8478854,PIT,20242025,D,27,0.1282,16.733,39,2026-08-07
533,Ryan Shea,8478854,PIT,20252026,D,28,0.4375,18.883,80,2026-08-07
534,Ilya Solovyov,8482470,PIT,20232024,D,23,0.3,15.9,10,2026-08-07
534,Ilya Solovyov,8482470,PIT,20242025,D,24,0.2,15.667,5,2026-08-07
534,Ilya Solovyov,8482470,PIT,20252026,D,25,0.2667,12.749,30,2026-08-07
535,Jack St. Ivany,8481030,PIT,20232024,D,24,0.0714,13.7,14,2026-08-07
535,Jack St. Ivany,8481030,PIT,20242025,D,25,0.0526,16.367,19,2026-08-07
535,Jack St. Ivany,8481030,PIT,20252026,D,26,0.35,16.333,20,2026-08-07
536,Parker Wotherspoon,8478450,PIT,20232024,D,26,0.1951,17.717,41,2026-08-07
536,Parker Wotherspoon,8478450,PIT,20242025,D,27,0.1273,18.033,55,2026-08-07
536,Parker Wotherspoon,8478450,PIT,20252026,D,28,0.375,20.167,80,2026-08-07
537,Macklin Celebrini,8484801,SJ,20232024,C,17,,,,2026-08-07
537,Macklin Celebrini,8484801,SJ,20242025,C,18,0.9,19.783,70,2026-08-07
537,Macklin Celebrini,8484801,SJ,20252026,C,19,1.4024,21.317,82,2026-08-07
538,Ty Dellandrea,8480848,SJ,20232024,C,23,0.2143,12.667,42,2026-08-07
538,Ty Dellandrea,8480848,SJ,20242025,C,24,0.1176,11.8,68,2026-08-07
538,Ty Dellandrea,8480848,SJ,20252026,C,25,0.2391,14.183,46,2026-08-07
539,William Eklund,8482667,SJ,20232024,L,21,0.5625,18.667,80,2026-08-07
539,William Eklund,8482667,SJ,20242025,L,22,0.7532,19.55,77,2026-08-07
539,William Eklund,8482667,SJ,20252026,L,23,0.6795,18.533,78,2026-08-07
540,Adam Gaudette,8478874,SJ,20232024,R,27,0.0,9.8,2,2026-08-07
540,Adam Gaudette,8478874,SJ,20242025,R,28,0.321,10.417,81,2026-08-07
540,Adam Gaudette,8478874,SJ,20252026,R,29,0.3788,11.467,66,2026-08-07
541,Barclay Goodrow,8476624,SJ,20232024,C,30,0.15,12.567,80,2026-08-07
541,Barclay Goodrow,8476624,SJ,20242025,C,31,0.1039,13.783,77,2026-08-07
541,Barclay Goodrow,8476624,SJ,20252026,C,32,0.1463,11.35,82,2026-08-07
542,Collin Graf,8484911,SJ,20232024,R,21,0.2857,16.6,7,2026-08-07
542,Collin Graf,8484911,SJ,20242025,R,22,0.3333,15.867,33,2026-08-07
542,Collin Graf,8484911,SJ,20252026,R,23,0.5679,16.45,81,2026-08-07
543,Philipp Kurashev,8480798,SJ,20232024,C,24,0.72,19.017,75,2026-08-07
543,Philipp Kurashev,8480798,SJ,20242025,C,25,0.2745,13.717,51,2026-08-07
543,Philipp Kurashev,8480798,SJ,20252026,C,26,0.4651,15.483,43,2026-08-07
544,Michael Misa,8485402,SJ,20232024,C,16,,,,2026-08-07
544,Michael Misa,8485402,SJ,20242025,C,17,,,,2026-08-07
544,Michael Misa,8485402,SJ,20252026,C,18,0.4667,12.817,45,2026-08-07
545,Zack Ostapchuk,8482859,SJ,20232024,C,20,0.0,10.5,7,2026-08-07
545,Zack Ostapchuk,8482859,SJ,20242025,C,21,0.0714,9.422,56,2026-08-07
545,Zack Ostapchuk,8482859,SJ,20252026,C,22,0.1186,10.1,59,2026-08-07
546,Ryan Reaves,8471817,SJ,20232024,R,37,0.1224,8.117,49,2026-08-07
546,Ryan Reaves,8471817,SJ,20242025,R,38,0.0571,7.8,35,2026-08-07
546,Ryan Reaves,8471817,SJ,20252026,R,39,0.06,7.8,50,2026-08-07
547,Pavol Regenda,8483630,SJ,20232024,L,24,0.0,11.567,5,2026-08-07
547,Pavol Regenda,8483630,SJ,20242025,L,25,,,,2026-08-07
547,Pavol Regenda,8483630,SJ,20252026,L,26,0.4167,13.35,24,2026-08-07
548,Kiefer Sherwood,8480748,SJ,20232024,L,28,0.3971,12.167,68,2026-08-07
548,Kiefer Sherwood,8480748,SJ,20242025,L,29,0.5128,14.883,78,2026-08-07
548,Kiefer Sherwood,8480748,SJ,20252026,L,30,0.5,17.261,72,2026-08-07
549,Will Smith,8484227,SJ,20232024,C,18,,,,2026-08-07
549,Will Smith,8484227,SJ,20242025,C,19,0.6081,15.85,74,2026-08-07
549,Will Smith,8484227,SJ,20252026,C,20,0.8551,18.183,69,2026-08-07
550,Tyler Toffoli,8475726,SJ,20232024,C,31,0.6962,16.96,79,2026-08-07
550,Tyler Toffoli,8475726,SJ,20242025,C,32,0.6923,16.933,78,2026-08-07
550,Tyler Toffoli,8475726,SJ,20252026,C,33,0.6203,14.967,79,2026-08-07
551,Alexander Wennberg,8477505,SJ,20232024,C,29,0.3797,17.987,79,2026-08-07
551,Alexander Wennberg,8477505,SJ,20242025,C,30,0.4545,18.85,77,2026-08-07
551,Alexander Wennberg,8477505,SJ,20252026,C,31,0.6875,20.45,80,2026-08-07
552,Vincent Desharnais,8479576,SJ,20232024,D,27,0.141,15.733,78,2026-08-07
552,Vincent Desharnais,8479576,SJ,20242025,D,28,0.0588,15.913,51,2026-08-07
552,Vincent Desharnais,8479576,SJ,20252026,D,29,0.1321,18.183,53,2026-08-07
553,Sam Dickinson,8484806,SJ,20232024,D,17,,,,2026-08-07
553,Sam Dickinson,8484806,SJ,20242025,D,18,,,,2026-08-07
553,Sam Dickinson,8484806,SJ,20252026,D,19,0.1944,16.75,72,2026-08-07
554,Mario Ferraro,8479983,SJ,20232024,D,25,0.2692,22.867,78,2026-08-07
554,Mario Ferraro,8479983,SJ,20242025,D,26,0.2179,21.4,78,2026-08-07
554,Mario Ferraro,8479983,SJ,20252026,D,27,0.2805,21.033,82,2026-08-07
555,John Klingberg,8475906,SJ,20232024,D,31,0.3571,20.55,14,2026-08-07
555,John Klingberg,8475906,SJ,20242025,D,32,0.3636,17.25,11,2026-08-07
555,John Klingberg,8475906,SJ,20252026,D,33,0.4821,20.467,56,2026-08-07
556,Nick Leddy,8475181,SJ,20232024,D,32,0.3415,22.367,82,2026-08-07
556,Nick Leddy,8475181,SJ,20242025,D,33,0.1613,18.667,31,2026-08-07
556,Nick Leddy,8475181,SJ,20252026,D,34,0.2188,17.867,32,2026-08-07
557,Shakir Mukhamadullin,8482166,SJ,20232024,D,22,0.3333,21.15,3,2026-08-07
557,Shakir Mukhamadullin,8482166,SJ,20242025,D,23,0.3,18.067,30,2026-08-07
557,Shakir Mukhamadullin,8482166,SJ,20252026,D,24,0.24,17.15,50,2026-08-07
558,Dmitry Orlov,8475200,SJ,20232024,D,32,0.3171,17.317,82,2026-08-07
558,Dmitry Orlov,8475200,SJ,20242025,D,33,0.3684,20.0,76,2026-08-07
558,Dmitry Orlov,8475200,SJ,20252026,D,34,0.4512,21.2,82,2026-08-07
559,Matty Beniers,8482665,SEA,20232024,C,21,0.4805,17.967,77,2026-08-07
559,Matty Beniers,8482665,SEA,20242025,C,22,0.5244,18.683,82,2026-08-07
559,Matty Beniers,8482665,SEA,20252026,C,23,0.6098,19.283,82,2026-08-07
560,Berkly Catton,8484800,SEA,20232024,C,18,,,,2026-08-07
560,Berkly Catton,8484800,SEA,20242025,C,19,,,,2026-08-07
560,Berkly Catton,8484800,SEA,20252026,C,20,0.2576,12.933,66,2026-08-07
561,Jordan Eberle,8474586,SEA,20232024,R,33,0.5641,17.45,78,2026-08-07
561,Jordan Eberle,8474586,SEA,20242025,R,34,0.619,16.267,42,2026-08-07
561,Jordan Eberle,8474586,SEA,20252026,R,35,0.6875,18.483,80,2026-08-07
562,Frederick Gaudreau,8477919,SEA,20232024,C,30,0.2239,13.95,67,2026-08-07
562,Frederick Gaudreau,8477919,SEA,20242025,C,31,0.4512,15.667,82,2026-08-07
562,Frederick Gaudreau,8477919,SEA,20252026,C,32,0.3529,16.15,68,2026-08-07
563,Kaapo Kakko,8481554,SEA,20232024,R,22,0.3115,13.283,61,2026-08-07
563,Kaapo Kakko,8481554,SEA,20242025,R,23,0.557,15.62,79,2026-08-07
563,Kaapo Kakko,8481554,SEA,20252026,R,24,0.6154,14.25,65,2026-08-07
564,Jared McCann,8477955,SEA,20232024,L,27,0.775,16.767,80,2026-08-07
564,Jared McCann,8477955,SEA,20242025,L,28,0.7439,17.217,82,2026-08-07
564,Jared McCann,8477955,SEA,20252026,L,29,0.7692,16.433,52,2026-08-07
565,Bobby McMann,8482259,SEA,20232024,C,27,0.4286,11.567,56,2026-08-07
565,Bobby McMann,8482259,SEA,20242025,C,28,0.4595,14.5,74,2026-08-07
565,Bobby McMann,8482259,SEA,20252026,C,29,0.5897,15.928,78,2026-08-07
566,Ben Meyers,8483570,SEA,20232024,C,25,0.1304,10.114,23,2026-08-07
566,Ben Meyers,8483570,SEA,20242025,C,26,0.0,8.35,8,2026-08-07
566,Ben Meyers,8483570,SEA,20252026,C,27,0.2885,11.933,52,2026-08-07
567,Jaden Schwartz,8475768,SEA,20232024,C,31,0.4839,16.367,62,2026-08-07
567,Jaden Schwartz,8475768,SEA,20242025,C,32,0.6049,17.883,81,2026-08-07
567,Jaden Schwartz,8475768,SEA,20252026,C,33,0.52,16.133,50,2026-08-07
568,Chandler Stephenson,8476905,SEA,20232024,C,29,0.68,18.483,75,2026-08-07
568,Chandler Stephenson,8476905,SEA,20242025,C,30,0.6538,19.517,78,2026-08-07
568,Chandler Stephenson,8476905,SEA,20252026,C,31,0.6125,19.383,80,2026-08-07
569,Eeli Tolvanen,8480009,SEA,20232024,R,24,0.5062,15.65,81,2026-08-07
569,Eeli Tolvanen,8480009,SEA,20242025,R,25,0.4321,14.317,81,2026-08-07
569,Eeli Tolvanen,8480009,SEA,20252026,R,26,0.4615,16.05,78,2026-08-07
570,Ryan Winterton,8482751,SEA,20232024,C,20,0.0,9.333,9,2026-08-07
570,Ryan Winterton,8482751,SEA,20242025,C,21,0.0833,10.833,12,2026-08-07
570,Ryan Winterton,8482751,SEA,20252026,C,22,0.2647,11.983,68,2026-08-07
571,Shane Wright,8483524,SEA,20232024,C,20,0.625,13.533,8,2026-08-07
571,Shane Wright,8483524,SEA,20242025,C,21,0.557,14.067,79,2026-08-07
571,Shane Wright,8483524,SEA,20252026,C,22,0.3649,13.8,74,2026-08-07
572,Vince Dunn,8478407,SEA,20232024,D,27,0.7797,23.083,59,2026-08-07
572,Vince Dunn,8478407,SEA,20242025,D,28,0.629,22.083,62,2026-08-07
572,Vince Dunn,8478407,SEA,20252026,D,29,0.5432,21.667,81,2026-08-07
573,Ryker Evans,8482858,SEA,20232024,D,22,0.25,19.183,36,2026-08-07
573,Ryker Evans,8482858,SEA,20242025,D,23,0.3425,19.483,73,2026-08-07
573,Ryker Evans,8482858,SEA,20252026,D,24,0.2537,17.8,67,2026-08-07
574,Cale Fleury,8479985,SEA,20232024,D,25,0.0,13.5,1,2026-08-07
574,Cale Fleury,8479985,SEA,20242025,D,26,0.0714,12.867,14,2026-08-07
574,Cale Fleury,8479985,SEA,20252026,D,27,0.1304,16.3,23,2026-08-07
575,Adam Larsson,8476457,SEA,20232024,D,31,0.2222,22.95,81,2026-08-07
575,Adam Larsson,8476457,SEA,20242025,D,32,0.3415,21.183,82,2026-08-07
575,Adam Larsson,8476457,SEA,20252026,D,33,0.3049,21.367,82,2026-08-07
576,Ryan Lindgren,8479324,SEA,20232024,D,25,0.2237,19.35,76,2026-08-07
576,Ryan Lindgren,8479324,SEA,20242025,D,26,0.3056,19.7,72,2026-08-07
576,Ryan Lindgren,8479324,SEA,20252026,D,27,0.1184,18.333,76,2026-08-07
577,Joshua Mahura,8479372,SEA,20232024,D,25,0.3,12.6,30,2026-08-07
577,Joshua Mahura,8479372,SEA,20242025,D,26,0.1406,13.75,64,2026-08-07
577,Joshua Mahura,8479372,SEA,20252026,D,27,0.1304,15.667,23,2026-08-07
578,Brandon Montour,8477986,SEA,20232024,D,29,0.5,23.45,66,2026-08-07
578,Brandon Montour,8477986,SEA,20242025,D,30,0.5062,22.983,81,2026-08-07
578,Brandon Montour,8477986,SEA,20252026,D,31,0.5,22.567,64,2026-08-07
579,Jamie Oleksiak,8476467,SEA,20232024,D,31,0.1829,19.65,82,2026-08-07
579,Jamie Oleksiak,8476467,SEA,20242025,D,32,0.2073,18.783,82,2026-08-07
579,Jamie Oleksiak,8476467,SEA,20252026,D,33,0.1923,16.933,78,2026-08-07
580,Jonatan Berggren,8481013,STL,20232024,R,23,0.5,10.867,12,2026-08-07
580,Jonatan Berggren,8481013,STL,20242025,R,24,0.32,12.983,75,2026-08-07
580,Jonatan Berggren,8481013,STL,20252026,R,25,0.4314,13.819,51,2026-08-07
